Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,elevation_zone,near_threshold,distance_to_nearest_threshold,chaos_amplification_factor,aspect_sin,aspect_cos,Soil_Type13,Soil_Type3,Soil_Type6,Soil_Group_Other,Soil_Type2,Soil_Group_Organic,Soil_Type30,Soil_Type29,Soil_Type33,Soil_Type10,Soil_Type12,Soil_Group_Rocky,Soil_Group_Sandy,Soil_Group_Clay,Soil_Type23,Soil_Type1,Soil_Type17,Cover_Type
131,2929,356,12,0,0,5757,201,219,155,4017,1,0,0,0,Subalpine,False,129.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
132,2767,307,12,30,8,2796,187,233,186,6192,1,0,0,0,Montane,True,33.0,2.0,-0.798635510047293,0.6018150231520479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
133,2991,49,13,85,0,6199,225,211,117,3613,1,0,0,0,Subalpine,False,191.0,1.0,0.754709580222772,0.6560590289905073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
134,2939,56,18,95,20,5563,229,200,98,4224,1,0,0,0,Subalpine,False,139.0,1.0,0.8290375725550417,0.5591929034707468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
135,2537,7,12,0,0,1583,205,216,148,4509,1,0,0,0,Montane,False,137.0,1.0,0.12186934340514748,0.992546151641322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
136,3119,119,7,162,10,6660,233,234,133,2556,1,0,0,0,Subalpine,False,81.0,1.0,0.8746197071393959,-0.484809620246337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
137,2942,346,12,30,3,5918,197,221,162,3900,1,0,0,0,Subalpine,False,142.0,1.0,-0.24192189559966787,0.9702957262759965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
138,2886,12,7,570,94,4295,213,226,150,5518,1,0,0,0,Subalpine,False,86.0,1.0,0.20791169081775934,0.9781476007338057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,2775,344,13,42,7,2854,194,219,164,6177,1,0,0,0,Montane,True,25.0,2.0,-0.27563735581699894,0.9612616959383189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
140,2490,79,9,240,13,878,232,224,124,4184,1,0,0,0,Montane,False,90.0,1.0,0.981627183447664,0.19080899537654492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
141,3106,228,18,658,108,5984,191,254,196,1655,1,0,0,0,Subalpine,False,94.0,1.0,-0.7431448254773944,-0.6691306063588581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
142,2831,284,24,60,23,5208,145,232,222,4611,1,0,0,0,Subalpine,True,31.0,2.0,-0.9702957262759966,0.24192189559966742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
143,2837,112,8,272,16,3649,235,231,128,6221,1,0,0,0,Subalpine,True,37.0,2.0,0.9271838545667874,-0.37460659341591207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
144,2890,299,23,180,79,5104,150,224,212,4734,1,0,0,0,Subalpine,False,90.0,1.0,-0.8746197071393956,0.4848096202463373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
145,2824,135,5,218,6,3583,227,238,144,6316,1,0,0,0,Subalpine,True,24.0,2.0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
146,2728,135,3,242,32,2250,224,238,150,5515,1,0,0,0,Montane,False,72.0,1.0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
147,2962,88,16,190,23,6095,242,212,95,3811,1,0,0,0,Subalpine,False,162.0,1.0,0.9993908270190958,0.03489949670250108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
148,3142,220,11,424,69,6216,207,251,179,1989,1,0,0,0,Subalpine,False,58.0,1.0,-0.6427876096865393,-0.766044443118978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
149,2847,2,6,175,10,3757,212,229,154,6194,1,0,0,0,Subalpine,True,47.0,2.0,0.03489949670250097,0.9993908270190958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
150,2536,34,5,242,16,1242,219,228,146,4201,1,0,0,0,Montane,False,136.0,1.0,0.5591929034707469,0.8290375725550417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
151,3168,95,6,30,0,4884,229,231,136,1239,1,0,0,0,Subalpine,True,32.0,2.0,0.9961946980917455,-0.08715574274765824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152,2926,289,24,210,99,5126,145,228,220,4814,1,0,0,0,Subalpine,False,126.0,1.0,-0.945518575599317,0.3255681544571563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
153,2893,21,6,295,36,4106,216,227,148,5865,1,0,0,0,Subalpine,False,93.0,1.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
154,2687,20,11,150,39,1986,212,217,140,4936,1,0,0,0,Montane,False,113.0,1.0,0.3420201433256687,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
155,3109,211,17,424,55,6089,204,254,181,2017,1,0,0,0,Subalpine,False,91.0,1.0,-0.5150380749100542,-0.8571673007021123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
156,3119,200,20,60,0,6297,208,253,172,2377,1,0,0,0,Subalpine,False,81.0,1.0,-0.34202014332566866,-0.9396926207859084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
157,2916,349,10,488,36,4472,202,223,160,5502,1,0,0,0,Subalpine,False,116.0,1.0,-0.19080899537654467,0.981627183447664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
158,2795,18,3,218,17,3042,217,233,153,6073,1,0,0,0,Montane,True,5.0,2.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
159,2555,58,14,285,19,1231,230,209,109,4159,1,0,0,0,Montane,False,155.0,1.0,0.8480480961564261,0.5299192642332049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
160,2499,42,13,497,-7,953,222,212,123,3950,1,0,0,0,Montane,False,99.0,1.0,0.6691306063588582,0.7431448254773942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
161,3027,173,11,335,42,5678,227,245,149,1900,1,0,0,0,Subalpine,False,173.0,1.0,0.12186934340514755,-0.992546151641322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,3096,160,15,85,16,6156,234,242,135,2310,1,0,0,0,Subalpine,False,104.0,1.0,0.3420201433256689,-0.9396926207859083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
163,2916,105,13,268,89,5618,242,223,108,4417,1,0,0,0,Subalpine,False,116.0,1.0,0.9659258262890683,-0.25881904510252085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
164,2591,42,12,350,22,1398,222,213,125,4224,1,0,0,0,Montane,False,191.0,1.0,0.6691306063588582,0.7431448254773942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
165,3185,328,16,127,13,4763,178,219,180,1392,1,0,0,0,Subalpine,True,15.0,2.0,-0.529919264233205,0.8480480961564258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166,3021,221,10,324,39,5675,208,250,177,1937,1,0,0,0,Subalpine,False,179.0,1.0,-0.656059028990507,-0.7547095802227721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
167,3083,257,4,510,-25,6363,209,242,171,2873,1,0,0,0,Subalpine,False,117.0,1.0,-0.9743700647852351,-0.22495105434386525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
168,2860,276,33,60,33,5292,115,226,240,4759,1,0,0,0,Subalpine,False,60.0,1.0,-0.9945218953682734,0.10452846326765299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
169,3008,196,15,228,20,5535,215,251,166,1924,1,0,0,0,Subalpine,False,192.0,1.0,-0.275637355816999,-0.9612616959383189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
170,3034,189,14,384,66,5754,220,250,160,2012,1,0,0,0,Subalpine,False,166.0,1.0,-0.15643446504023073,-0.9876883405951378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
171,2873,130,16,67,16,4030,244,230,110,6091,1,0,0,0,Subalpine,False,73.0,1.0,0.766044443118978,-0.6427876096865394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
172,3182,49,13,319,7,4767,225,211,118,1513,1,0,0,0,Subalpine,True,18.0,2.0,0.754709580222772,0.6560590289905073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
173,2998,102,12,384,158,6026,239,225,114,4121,1,0,0,0,Subalpine,False,198.0,1.0,0.9781476007338057,-0.20791169081775934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
174,2658,357,20,300,54,1597,184,199,149,4286,1,0,0,0,Montane,False,142.0,1.0,-0.05233595624294437,0.9986295347545738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
175,3175,15,7,366,92,4816,214,226,149,1584,1,0,0,0,Subalpine,True,25.0,2.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
176,2952,8,7,488,125,4953,212,227,152,5192,1,0,0,0,Subalpine,False,152.0,1.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
177,2622,95,12,484,39,1329,239,222,112,4086,1,0,0,0,Montane,False,178.0,1.0,0.9961946980917455,-0.08715574274765824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
178,2955,288,21,247,128,5224,156,233,215,4968,1,0,0,0,Subalpine,False,155.0,1.0,-0.9510565162951536,0.30901699437494723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
179,2837,66,9,201,23,3655,229,221,124,6341,1,0,0,0,Subalpine,True,37.0,2.0,0.9135454576426009,0.4067366430758002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
180,3182,45,3,458,109,4723,220,232,149,1661,1,0,0,0,Subalpine,True,18.0,2.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
181,3077,129,3,618,43,6296,225,237,147,3261,1,0,0,0,Subalpine,False,123.0,1.0,0.777145961456971,-0.6293203910498373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
182,2755,320,4,30,-1,2890,209,236,165,5468,1,0,0,0,Montane,True,45.0,2.0,-0.6427876096865396,0.7660444431189778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
183,3047,28,11,600,13,6414,216,215,134,3540,1,0,0,0,Subalpine,False,153.0,1.0,0.4694715627858908,0.882947592858927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
184,2880,86,12,30,3,4369,237,221,113,5906,1,0,0,0,Subalpine,False,80.0,1.0,0.9975640502598242,0.06975647374412523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
185,3221,292,3,424,49,4401,212,238,165,1710,1,0,0,0,Alpine,True,21.0,2.0,-0.9271838545667874,0.37460659341591196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
186,3182,115,10,553,10,4605,237,231,124,1768,1,0,0,0,Subalpine,True,18.0,2.0,0.90630778703665,-0.42261826174069933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
187,3064,29,24,150,46,5051,204,182,104,2148,1,0,0,0,Subalpine,False,136.0,1.0,0.48480962024633706,0.8746197071393957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
188,2827,332,15,42,9,3599,185,221,174,6067,1,0,0,0,Subalpine,True,27.0,2.0,-0.4694715627858908,0.882947592858927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
189,2518,107,5,360,39,553,229,234,139,3522,1,0,0,0,Montane,False,118.0,1.0,0.9563047559630355,-0.29237170472273666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
190,3050,180,4,277,-3,5782,221,242,156,2721,1,0,0,0,Subalpine,False,150.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
191,3107,356,12,283,89,4855,201,219,155,2069,1,0,0,0,Subalpine,False,93.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
192,2995,173,15,268,135,6312,228,246,146,4135,1,0,0,0,Subalpine,False,195.0,1.0,0.12186934340514755,-0.992546151641322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
193,2721,164,4,67,-2,1747,224,241,152,4191,1,0,0,0,Montane,False,79.0,1.0,0.2756373558169992,-0.9612616959383189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
194,3182,116,7,579,10,4425,233,233,133,1854,1,0,0,0,Subalpine,True,18.0,2.0,0.8987940462991669,-0.4383711467890775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
195,2724,132,11,60,-2,2720,238,234,124,4875,1,0,0,0,Montane,False,76.0,1.0,0.7431448254773942,-0.6691306063588582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
196,2515,90,9,313,39,511,233,227,125,3451,1,0,0,0,Montane,False,115.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
197,3017,46,22,212,52,5118,221,188,92,2352,1,0,0,0,Subalpine,False,183.0,1.0,0.7193398003386512,0.6946583704589973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
198,3077,256,4,618,210,6230,210,242,170,3734,1,0,0,0,Subalpine,False,123.0,1.0,-0.9702957262759965,-0.24192189559966779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
199,2929,338,8,190,39,4393,202,228,165,6106,1,0,0,0,Subalpine,False,129.0,1.0,-0.37460659341591235,0.9271838545667873,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
200,2735,127,12,67,6,2806,240,232,120,4924,1,0,0,0,Montane,False,65.0,1.0,0.7986355100472927,-0.6018150231520484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
201,2893,319,20,150,43,5825,164,217,192,4667,1,0,0,0,Subalpine,False,93.0,1.0,-0.6560590289905074,0.7547095802227719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
202,3231,45,4,648,59,4173,221,231,147,1921,1,0,0,0,Alpine,True,31.0,2.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
203,2560,89,10,218,34,731,235,224,120,3505,1,0,0,0,Montane,False,160.0,1.0,0.9998476951563913,0.0174524064372836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
204,3162,43,15,484,144,4657,221,205,115,2188,1,0,0,0,Subalpine,True,38.0,2.0,0.6819983600624985,0.7313537016191705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
205,2982,188,14,120,-2,5501,220,250,160,2750,1,0,0,0,Subalpine,False,182.0,1.0,-0.13917310096006552,-0.9902680687415703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
206,2731,66,5,0,0,2826,225,230,141,4873,1,0,0,0,Montane,False,69.0,1.0,0.9135454576426009,0.4067366430758002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
207,3172,50,11,759,0,4287,225,215,123,2037,1,0,0,0,Subalpine,True,28.0,2.0,0.766044443118978,0.6427876096865394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
208,2916,138,21,127,49,6349,247,227,98,4206,1,0,0,0,Subalpine,False,116.0,1.0,0.6691306063588583,-0.7431448254773941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
209,2890,63,17,153,35,3670,233,202,96,5757,1,0,0,0,Subalpine,False,90.0,1.0,0.8910065241883678,0.4539904997395468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
210,2704,45,10,323,22,1323,223,219,130,3734,1,0,0,0,Montane,False,96.0,1.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
211,3198,23,18,604,180,4545,207,200,124,2285,1,0,0,0,Subalpine,True,2.0,2.0,0.39073112848927377,0.9205048534524404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
212,2985,214,5,342,63,5495,215,245,166,3195,1,0,0,0,Subalpine,False,185.0,1.0,-0.5591929034707467,-0.8290375725550417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
213,3011,323,21,443,161,5838,164,214,188,4910,1,0,0,0,Subalpine,False,189.0,1.0,-0.6018150231520483,0.7986355100472928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
214,3024,312,18,474,177,5785,169,224,194,4961,1,0,0,0,Subalpine,False,176.0,1.0,-0.7431448254773946,0.6691306063588578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
215,2763,7,12,85,17,2850,205,216,148,4788,1,0,0,0,Montane,True,37.0,2.0,0.12186934340514748,0.992546151641322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
216,3244,56,16,618,76,3865,229,204,104,2225,1,0,0,0,Alpine,True,44.0,2.0,0.8290375725550417,0.5591929034707468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
217,2955,9,10,85,10,5167,209,221,149,2819,1,0,0,0,Subalpine,False,155.0,1.0,0.15643446504023087,0.9876883405951378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
218,3201,10,13,984,180,4136,205,213,143,2289,1,0,0,0,Alpine,True,1.0,2.0,0.17364817766693033,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
219,2972,36,25,30,0,5113,209,176,90,2816,1,0,0,0,Subalpine,False,172.0,1.0,0.5877852522924731,0.8090169943749475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
220,2985,167,13,458,66,5571,230,244,144,3519,1,0,0,0,Subalpine,False,185.0,1.0,0.2249510543438652,-0.9743700647852351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
221,2539,23,17,90,15,488,207,201,125,3115,1,0,0,0,Montane,False,139.0,1.0,0.39073112848927377,0.9205048534524404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
222,3001,260,8,720,134,5790,200,245,183,3903,1,0,0,0,Subalpine,False,199.0,1.0,-0.984807753012208,-0.17364817766693033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
223,2952,51,10,150,16,5123,225,218,126,2960,1,0,0,0,Subalpine,False,152.0,1.0,0.7771459614569709,0.6293203910498375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
224,2962,211,13,255,43,5365,209,252,177,3337,1,0,0,0,Subalpine,False,162.0,1.0,-0.5150380749100542,-0.8571673007021123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
225,3004,0,12,484,85,5068,202,217,152,5840,1,0,0,0,Subalpine,False,196.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226,2727,45,4,124,21,2285,221,231,147,4245,1,0,0,0,Montane,False,73.0,1.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
227,3004,167,17,603,137,5798,232,244,137,4031,1,0,0,0,Subalpine,False,196.0,1.0,0.2249510543438652,-0.9743700647852351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
228,2886,22,8,285,31,3849,215,222,144,5557,1,0,0,0,Subalpine,False,86.0,1.0,0.374606593415912,0.9271838545667874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
229,3024,344,8,600,105,5201,203,227,163,5764,1,0,0,0,Subalpine,False,176.0,1.0,-0.27563735581699894,0.9612616959383189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230,3034,187,14,335,148,6084,221,249,158,4921,1,0,0,0,Subalpine,False,166.0,1.0,-0.12186934340514731,-0.9925461516413221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
231,2903,279,13,190,26,4179,184,241,197,5904,1,0,0,0,Subalpine,False,103.0,1.0,-0.9876883405951378,0.15643446504023067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
232,2926,245,4,30,7,5180,212,243,169,3331,1,0,0,0,Subalpine,False,126.0,1.0,-0.9063077870366502,-0.42261826174069916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
233,2942,200,16,180,23,5276,212,252,170,3470,1,0,0,0,Subalpine,False,142.0,1.0,-0.34202014332566866,-0.9396926207859084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
234,2991,54,13,495,65,4849,227,211,115,6214,1,0,0,0,Subalpine,False,191.0,1.0,0.8090169943749475,0.5877852522924731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
235,2742,116,9,150,21,2475,236,231,126,4314,1,0,0,0,Montane,False,58.0,1.0,0.8987940462991669,-0.4383711467890775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
236,2606,356,18,67,26,911,188,205,152,3174,1,0,0,0,Montane,False,194.0,1.0,-0.06975647374412564,0.9975640502598242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
237,3244,326,5,750,53,3730,207,234,166,2460,1,0,0,0,Alpine,True,44.0,2.0,-0.5591929034707466,0.8290375725550418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
238,3237,27,14,997,36,4002,213,210,130,2506,1,0,0,0,Alpine,True,37.0,2.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
239,2616,359,24,42,15,977,176,187,142,3186,1,0,0,0,Montane,False,184.0,1.0,-0.01745240643728356,0.9998476951563913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
240,2913,16,11,457,58,3974,211,217,142,5568,1,0,0,0,Subalpine,False,113.0,1.0,0.27563735581699916,0.9612616959383189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
241,2813,48,7,201,35,3018,223,225,137,4729,1,0,0,0,Subalpine,True,13.0,2.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
242,2530,149,1,319,51,234,221,238,154,2726,1,0,0,0,Montane,False,130.0,1.0,0.5150380749100544,-0.8571673007021122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
243,3260,45,7,503,69,3558,222,225,138,2531,1,0,0,0,Alpine,False,60.0,1.0,0.7071067811865476,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
244,3047,90,3,870,128,5484,224,234,146,5635,1,0,0,0,Subalpine,False,153.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
245,2955,60,20,201,33,4934,231,195,88,3248,1,0,0,0,Subalpine,False,155.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
246,2893,77,13,85,7,6012,236,215,107,4682,1,0,0,0,Subalpine,False,93.0,1.0,0.9743700647852352,0.22495105434386492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
247,2965,38,24,247,49,4883,212,181,92,3315,1,0,0,0,Subalpine,False,165.0,1.0,0.6156614753256583,0.7880107536067219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
248,3037,230,15,570,151,5985,196,252,191,5238,1,0,0,0,Subalpine,False,163.0,1.0,-0.7660444431189779,-0.6427876096865395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
249,3027,152,10,792,108,5316,233,240,138,5912,1,0,0,0,Subalpine,False,173.0,1.0,0.4694715627858907,-0.882947592858927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
250,2756,70,16,120,35,2501,235,208,100,4210,1,0,0,0,Montane,True,44.0,2.0,0.9396926207859083,0.3420201433256688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
251,2939,325,6,510,62,4078,206,234,167,5584,1,0,0,0,Subalpine,False,139.0,1.0,-0.5735764363510465,0.8191520442889916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
252,3198,126,9,418,23,4200,235,234,130,2858,1,0,0,0,Subalpine,True,2.0,2.0,0.8090169943749475,-0.587785252292473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
253,3195,90,7,362,20,4243,231,229,132,2880,1,0,0,0,Subalpine,True,5.0,2.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
254,2975,222,6,360,89,5719,213,245,169,4519,1,0,0,0,Subalpine,False,175.0,1.0,-0.6691306063588582,-0.7431448254773942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
255,2890,84,13,30,4,5918,238,218,108,4761,1,0,0,0,Subalpine,False,90.0,1.0,0.9945218953682733,0.10452846326765346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
256,3018,109,10,815,132,5833,238,229,121,5486,1,0,0,0,Subalpine,False,182.0,1.0,0.9455185755993168,-0.32556815445715664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
257,3011,85,5,842,85,5389,228,231,137,5975,1,0,0,0,Subalpine,False,189.0,1.0,0.9961946980917455,0.08715574274765814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
258,3221,79,16,618,20,3968,239,210,96,2868,1,0,0,0,Alpine,True,21.0,2.0,0.981627183447664,0.19080899537654492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
259,3004,135,7,811,78,5383,231,237,138,6017,1,0,0,0,Subalpine,False,196.0,1.0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
260,2572,49,20,384,53,391,224,192,94,2509,1,0,0,0,Montane,False,172.0,1.0,0.754709580222772,0.6560590289905073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
261,3260,128,11,743,46,3824,238,233,124,2854,1,0,0,0,Alpine,False,60.0,1.0,0.788010753606722,-0.6156614753256583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
262,3168,25,4,30,0,4426,218,231,150,3180,1,0,0,0,Subalpine,True,32.0,2.0,0.42261826174069944,0.9063077870366499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
